Name,GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,target_5yrs
Player_687,38,29.3,21.8,5.0,10.3,0.485,0.2,0.6,0.333,5.2,6.9,0.754,1.6,4.2,5.8,5.9,1.4,2.4,4.9,1
Player_688,64,20.7,0.8,0.1,0.3,0.333,0.8,2.4,0.333,4.4,5.6,0.786,0.3,1.1,1.5,3.5,1.1,1.7,4.9,0
Player_689,38,17.4,17.9,3.8,10.6,0.358,1.0,2.6,0.385,6.9,10.6,0.651,0.9,0.8,2.0,2.1,1.1,0.6,4.7,0
Player_690,50,18.0,18.6,3.4,6.8,0.5,2.8,5.7,0.491,3.7,5.7,0.649,3.2,4.0,7.6,1.2,2.5,2.0,2.6,1
Player_691,30,20.2,19.3,4.0,8.3,0.482,0.8,2.0,0.4,0.8,0.9,0.889,3.2,3.5,6.8,8.8,2.2,2.1,1.4,1
Player_692,79,30.9,7.6,1.5,3.7,0.405,1.4,3.6,0.389,5.8,8.1,0.716,0.8,1.5,2.4,4.4,3.0,3.0,3.0,0
Player_693,51,34.4,21.6,3.8,10.5,0.362,2.0,5.8,0.345,1.8,2.3,0.783,1.3,5.7,7.4,6.3,1.8,1.6,2.2,1
Player_694,63,36.5,3.2,0.6,1.6,0.375,0.5,1.2,0.417,5.4,7.1,0.761,0.5,7.9,8.6,4.9,1.4,0.8,1.2,1
Player_695,52,31.0,,1.1,2.5,0.44,1.5,5.6,0.268,6.7,10.2,0.657,0.3,3.5,4.3,8.7,0.3,2.1,2.2,0
Player_696,38,15.4,26.4,6.4,16.6,0.386,2.2,7.5,0.293,4.9,6.1,0.803,4.0,5.2,9.6,5.5,3.0,2.9,3.4,1
Player_697,79,27.7,22.3,4.1,7.9,0.519,2.6,5.6,0.464,4.2,6.6,0.636,2.6,7.7,10.5,4.8,1.7,0.5,0.5,1
Player_698,30,19.4,0.9,0.2,0.6,0.333,1.9,6.3,0.302,3.2,3.8,0.842,2.2,6.7,9.0,9.2,2.1,1.0,1.8,0
Player_699,51,13.4,7.8,1.6,4.4,0.364,2.0,6.6,0.303,2.6,3.7,0.703,3.1,4.0,7.4,7.2,1.2,1.6,0.3,0
Player_700,81,32.7,6.8,1.3,2.6,0.5,0.4,1.6,0.25,2.5,3.6,0.694,3.4,6.0,9.4,1.1,1.6,0.5,3.8,1
Player_701,5,6.3,8.5,1.8,3.8,0.474,2.8,5.6,0.5,4.5,5.5,0.818,3.2,1.5,4.8,1.8,2.8,0.1,3.3,0
Player_702,29,34.8,7.8,1.5,2.9,0.517,0.4,1.0,0.4,5.3,6.7,0.791,0.1,4.3,4.5,7.9,0.5,1.0,0.5,0
Player_703,4,20.2,2.3,0.4,0.8,0.5,2.3,8.9,0.258,4.7,7.1,0.662,0.7,2.6,3.7,8.4,0.9,2.6,4.8,0
Player_704,10,26.0,14.0,3.3,8.6,0.384,0.8,3.1,0.258,1.4,2.1,0.667,2.6,1.7,4.6,,0.5,0.1,0.3,0
Player_705,56,26.8,22.1,4.1,8.9,0.461,2.8,9.6,0.292,3.5,4.4,0.795,1.5,3.7,5.2,5.5,2.4,1.3,3.0,1
Player_706,17,34.5,18.4,3.8,7.2,0.528,2.2,7.8,0.282,5.5,7.5,0.733,3.9,1.5,5.7,6.3,0.2,2.3,3.9,1
Player_707,74,26.0,20.3,4.8,10.3,0.466,2.3,5.0,0.46,3.3,3.7,0.892,2.7,5.7,8.6,4.4,0.2,2.9,4.0,1
Player_708,17,25.3,2.9,0.7,1.9,0.368,0.7,2.1,0.333,3.8,4.6,0.826,3.8,3.9,8.0,,0.9,3.0,0.4,0
Player_709,69,7.2,28.6,4.8,11.7,0.41,1.3,3.2,0.406,5.4,7.3,0.74,0.8,4.5,5.4,1.1,1.5,1.3,4.6,0
Player_710,34,22.1,25.2,4.4,9.8,0.449,1.9,4.5,0.422,4.6,5.3,0.868,3.5,1.6,5.4,9.6,1.2,2.9,4.6,1
Player_711,6,10.0,24.3,4.2,8.3,0.506,2.3,8.3,0.277,2.9,4.4,0.659,1.3,1.5,3.3,7.5,0.1,0.1,2.9,0
Player_712,53,29.3,24.8,4.1,11.4,0.36,0.3,0.7,0.429,6.3,9.2,0.685,4.0,4.9,8.9,6.3,2.9,2.2,2.5,1
Player_713,66,21.9,28.0,6.3,16.5,0.382,2.9,8.5,0.341,1.1,1.7,0.647,0.6,7.9,8.6,3.2,2.9,1.9,0.4,0
Player_714,77,27.4,16.6,3.5,7.3,0.479,2.7,10.5,0.257,7.0,10.1,0.693,2.1,1.2,3.4,1.6,0.8,0.7,2.9,0
Player_715,43,6.4,6.4,1.2,2.2,0.545,0.8,1.9,0.421,0.8,1.3,0.615,3.2,2.6,5.9,4.1,2.2,1.5,2.2,0
Player_716,75,7.8,18.7,3.8,7.1,0.535,2.5,9.9,0.253,0.1,0.1,1.0,1.7,7.0,8.9,6.6,1.7,0.4,3.9,0
Player_717,23,28.6,22.4,4.6,8.8,0.523,1.6,6.4,0.25,6.2,8.7,0.713,1.9,1.0,3.3,6.3,0.7,2.6,2.1,1
Player_718,55,7.4,22.3,4.7,11.2,0.42,1.4,4.4,0.318,1.7,2.7,0.63,3.9,7.1,11.5,3.8,0.8,1.1,3.5,1
Player_719,80,7.4,15.9,3.1,8.5,0.365,0.9,2.1,0.429,5.1,7.2,0.708,1.7,4.4,6.2,6.1,1.5,1.9,0.7,1
Player_720,75,5.4,2.5,0.5,1.1,0.455,1.7,4.5,0.378,5.7,6.4,0.891,2.4,3.6,6.3,8.1,1.3,0.5,0.8,1
Player_721,16,36.6,11.4,2.6,6.9,0.377,2.2,6.3,0.349,6.0,8.8,0.682,0.2,2.8,3.3,0.3,0.9,0.6,0.9,0
Player_722,8,29.3,27.7,5.6,12.6,0.444,1.2,3.1,0.387,6.9,10.7,0.645,3.4,2.7,6.4,4.5,2.4,3.0,0.4,1
Player_723,4,16.7,17.7,3.5,8.8,0.398,1.9,4.9,0.388,2.1,3.1,0.677,2.6,2.8,5.6,,1.4,2.3,2.8,0
Player_724,4,14.8,16.4,3.2,8.1,0.395,2.1,8.3,0.253,5.0,7.0,0.714,1.6,7.1,8.8,5.5,2.0,2.9,4.0,1
Player_725,56,16.5,8.4,1.9,3.8,0.5,2.1,4.8,0.438,0.8,1.1,0.727,0.1,5.9,6.2,6.5,0.6,0.9,3.1,0
Player_726,25,30.6,11.4,2.1,4.5,0.467,0.2,0.7,0.286,2.8,4.5,0.622,2.4,5.5,8.1,5.2,1.6,0.5,3.0,0
Player_727,67,26.8,26.9,6.6,16.1,0.41,2.6,5.2,0.5,5.9,6.8,0.868,0.1,6.5,7.0,9.9,1.0,1.5,3.5,1
Player_728,67,11.1,20.2,4.3,8.0,0.538,1.4,4.5,0.311,2.6,3.7,0.703,0.0,2.4,2.8,0.5,1.6,1.5,1.8,1
Player_729,27,10.7,23.7,4.3,9.3,0.462,0.8,3.1,0.258,4.1,5.1,0.804,2.5,5.1,7.7,4.9,2.3,0.5,1.9,1
Player_730,32,8.2,13.9,2.7,6.3,0.429,0.7,1.8,0.389,3.5,5.0,0.7,0.8,4.0,4.8,0.9,2.3,2.2,1.7,0
Player_731,50,26.8,19.1,4.2,11.7,0.359,1.4,3.3,0.424,4.5,6.3,0.714,0.8,6.4,7.7,1.6,1.1,1.1,3.6,1
Player_732,61,30.2,7.8,1.4,3.2,0.437,2.7,8.9,0.303,6.8,8.0,0.85,2.6,2.8,5.7,3.8,2.1,0.6,1.0,1
Player_733,51,13.7,21.3,4.1,10.7,0.383,1.1,3.8,0.289,0.4,0.5,0.8,0.2,5.3,5.9,1.6,2.8,1.0,0.3,0
Player_734,19,5.7,13.1,2.3,5.1,0.451,2.2,7.4,0.297,4.0,5.6,0.714,1.3,7.1,8.4,9.6,1.9,1.7,3.1,1
Player_735,21,7.7,13.6,2.5,6.5,0.385,0.3,0.8,0.375,6.0,7.0,0.857,0.6,3.5,4.4,9.5,0.4,2.2,4.7,0
Player_736,5,36.9,19.7,3.8,9.1,0.418,1.4,3.5,0.4,3.4,4.2,0.81,2.3,1.0,3.6,3.4,2.0,1.4,3.1,1
Player_737,42,14.7,28.1,5.6,15.0,0.373,3.0,11.7,0.256,0.5,0.8,0.625,2.6,4.4,7.4,6.4,0.3,1.6,4.0,1
Player_738,61,30.4,,0.6,1.3,0.462,2.3,8.8,0.261,3.9,4.9,0.796,2.9,3.1,6.0,5.3,2.6,0.4,3.4,0
Player_739,22,25.6,24.8,5.5,13.2,0.417,0.6,1.7,0.353,2.3,3.1,0.742,1.0,5.5,6.6,8.2,1.5,2.7,2.6,1
Player_740,21,17.6,9.1,1.9,4.6,0.413,1.5,5.5,0.273,1.1,1.7,0.647,0.4,7.6,8.2,6.3,1.2,2.8,3.6,0
Player_741,70,11.8,13.6,2.6,5.8,0.448,0.7,2.0,0.35,5.9,7.2,0.819,0.3,4.1,4.8,0.0,0.2,2.1,4.2,1
Player_742,1,9.0,1.1,0.2,0.4,0.5,1.2,3.4,0.353,3.7,4.8,0.771,1.7,4.0,6.2,7.6,1.1,0.1,1.3,0
Player_743,5,25.3,9.4,2.1,4.0,0.525,2.3,5.3,0.434,6.5,9.1,0.714,3.8,5.4,9.7,7.5,2.7,1.6,1.8,0
Player_744,12,30.6,15.3,3.8,6.9,0.551,2.3,6.6,0.348,5.6,8.3,0.675,0.9,1.3,2.7,5.1,0.1,1.9,1.3,1
Player_745,46,26.2,2.2,0.4,1.1,0.364,0.7,2.2,0.318,4.9,7.6,0.645,1.0,2.4,3.4,9.0,1.4,3.0,2.4,0
Player_746,34,22.5,15.0,3.3,6.7,0.493,2.8,5.7,0.491,0.0,0.0,0.0,0.4,7.4,7.8,9.1,2.8,3.0,4.4,1
Player_747,49,6.4,27.8,5.1,10.3,0.495,1.8,5.2,0.346,3.0,4.5,0.667,2.4,5.5,8.0,5.2,1.2,2.6,1.9,1
Player_748,78,37.0,3.6,0.9,2.3,0.391,1.1,3.9,0.282,1.4,1.7,0.824,2.7,0.6,3.5,6.1,1.3,0.2,2.0,0
Player_749,45,31.4,23.1,4.5,9.5,0.474,1.5,5.0,0.3,6.4,7.1,0.901,2.6,2.0,5.0,10.0,1.7,2.9,4.3,1
Player_750,27,14.7,12.6,2.1,4.8,0.438,1.8,5.9,0.305,1.2,1.6,0.75,3.4,5.6,9.4,3.0,1.4,1.8,2.7,1
Player_751,73,37.3,19.8,4.6,9.0,0.511,1.7,6.5,0.262,2.0,2.3,0.87,1.9,6.2,8.2,3.2,0.5,2.4,2.8,0
Player_752,26,24.9,8.2,1.7,4.7,0.362,1.5,3.1,0.484,3.6,5.2,0.692,0.5,6.8,7.6,1.8,0.1,1.2,4.3,0
Player_753,47,24.2,5.2,1.2,3.2,0.375,1.5,4.7,0.319,1.8,2.6,0.692,1.2,2.7,4.4,9.0,1.8,1.0,2.6,1
Player_754,56,29.7,5.2,1.0,2.7,0.37,0.5,1.8,0.278,1.5,1.7,0.882,2.6,7.5,10.3,7.4,2.8,1.4,3.5,0
Player_755,63,31.8,2.6,0.5,1.1,0.455,2.4,7.4,0.324,4.2,6.4,0.656,2.5,4.6,7.2,1.1,0.3,0.4,0.6,0
Player_756,48,26.7,6.0,1.2,3.1,0.387,1.6,4.2,0.381,0.6,0.7,0.857,2.1,5.7,8.0,9.8,0.6,1.1,1.1,1
Player_757,61,9.2,20.1,4.0,7.8,0.513,0.4,0.9,0.444,0.4,0.5,0.8,2.7,5.0,7.9,7.3,1.1,2.6,2.1,1
Player_758,81,16.2,26.5,4.6,8.3,0.554,2.3,8.7,0.264,2.6,3.7,0.703,2.5,1.4,4.2,8.5,2.4,0.1,2.6,1
Player_759,26,35.6,24.5,5.6,10.2,0.549,2.8,8.2,0.341,5.0,6.6,0.758,3.5,7.7,11.4,0.5,0.8,0.5,4.8,1
Player_760,36,12.4,20.7,5.1,12.2,0.418,2.8,10.5,0.267,3.9,5.2,0.75,2.3,1.4,3.7,5.0,2.6,0.4,4.9,0
Player_761,1,17.3,,0.7,1.6,0.437,1.1,3.5,0.314,3.0,3.4,0.882,3.1,2.4,6.0,7.0,0.2,1.2,4.3,1
Player_762,8,19.3,9.0,1.7,3.9,0.436,0.4,1.3,0.308,4.0,5.2,0.769,1.0,6.6,7.9,5.4,2.8,3.0,1.7,0
Player_763,52,19.5,9.6,1.7,3.1,0.548,1.6,5.8,0.276,2.6,3.9,0.667,2.7,5.1,8.0,6.7,1.7,0.5,4.8,0
Player_764,79,25.2,7.9,1.5,3.3,0.455,0.3,1.0,0.3,6.6,10.3,0.641,3.6,6.8,10.9,8.2,2.0,0.4,3.5,1
Player_765,47,36.1,15.7,2.8,7.1,0.394,2.8,7.8,0.359,0.4,0.5,0.8,1.5,4.4,6.0,3.7,1.1,2.7,2.1,0
Player_766,56,12.9,16.3,3.4,7.6,0.447,0.6,1.8,0.333,4.7,6.2,0.758,3.1,3.3,6.5,8.5,2.3,2.6,3.6,1
Player_767,14,9.0,11.0,2.0,5.1,0.392,0.8,2.9,0.276,6.2,9.0,0.689,2.9,7.4,10.7,1.6,0.5,0.1,0.3,0
Player_768,28,11.5,10.9,1.9,3.9,0.487,1.2,3.3,0.364,5.6,8.8,0.636,0.2,0.8,1.1,,0.1,2.3,0.9,0
Player_769,78,34.3,24.9,4.8,12.5,0.384,1.1,3.1,0.355,1.3,1.6,0.812,2.3,6.9,9.6,0.4,1.2,2.0,4.2,1
Player_770,2,26.3,23.8,5.5,13.1,0.42,2.4,5.3,0.453,2.1,2.8,0.75,0.5,2.2,2.8,3.6,2.6,2.3,3.3,0
Player_771,26,14.4,9.6,2.1,4.2,0.5,1.4,5.4,0.259,5.0,7.5,0.667,3.9,6.9,10.8,3.8,2.3,1.5,1.9,0
Player_772,14,31.9,27.5,6.3,12.8,0.492,0.5,1.1,0.455,0.6,0.8,0.75,3.2,1.5,5.0,8.1,1.6,3.0,2.6,0
Player_773,59,33.4,28.6,6.4,15.5,0.413,0.8,2.6,0.308,5.7,6.6,0.864,0.4,4.9,5.4,6.5,1.7,0.1,4.5,1
Player_774,56,32.9,10.1,2.2,5.8,0.379,1.5,4.2,0.357,5.0,7.1,0.704,0.5,7.2,8.1,4.4,0.4,0.7,3.2,0
Player_775,7,35.3,,2.2,4.9,0.449,0.4,1.1,0.364,5.1,6.1,0.836,2.4,4.1,6.8,6.5,2.5,1.2,2.1,0
Player_776,3,13.3,15.4,3.0,6.2,0.484,1.8,6.0,0.3,0.7,0.9,0.778,1.4,6.1,8.0,0.5,2.4,1.3,0.8,1
Player_777,23,29.9,28.3,5.8,15.5,0.374,1.7,3.6,0.472,5.0,6.8,0.735,0.1,6.5,7.0,1.8,2.0,2.8,1.6,0
Player_778,18,20.2,26.4,5.0,12.3,0.407,2.1,6.7,0.313,4.8,7.4,0.649,2.2,6.0,8.3,6.3,1.4,1.7,4.9,1
Player_779,38,32.8,3.5,0.8,1.8,0.444,2.8,9.9,0.283,5.8,7.7,0.753,1.6,7.4,9.4,6.4,2.9,0.1,2.3,0
Player_780,15,29.0,12.1,2.9,6.6,0.439,2.7,9.9,0.273,0.3,0.4,0.75,0.4,3.9,4.6,7.7,2.6,1.2,2.5,0
Player_781,64,30.6,16.8,3.9,7.8,0.5,2.8,6.6,0.424,0.2,0.2,1.0,3.2,1.8,5.3,4.0,1.9,1.2,2.6,1
Player_782,28,26.7,15.3,3.0,7.3,0.411,0.7,2.7,0.259,2.6,4.0,0.65,3.7,0.9,5.0,7.2,1.1,2.9,4.4,1
Player_783,74,10.9,6.2,1.4,3.0,0.467,0.4,1.3,0.308,1.0,1.2,0.833,3.0,2.3,5.6,6.8,1.9,1.8,3.1,1
Player_784,39,23.0,25.8,5.6,15.7,0.357,0.9,3.4,0.265,3.9,5.1,0.765,3.3,1.6,5.1,,1.7,1.9,3.5,1
Player_785,57,37.5,20.5,4.3,9.8,0.439,2.7,8.0,0.338,6.4,7.6,0.842,0.9,4.7,5.9,2.2,1.2,2.1,2.1,0
Player_786,17,35.9,25.2,4.5,10.3,0.437,2.9,8.9,0.326,2.7,4.0,0.675,1.1,1.9,3.1,5.5,0.9,2.3,0.3,0
Player_787,44,6.4,25.8,6.4,15.1,0.424,2.6,10.0,0.26,5.9,7.9,0.747,0.8,0.8,1.7,6.0,1.2,1.9,4.7,1
Player_788,25,10.4,22.6,4.3,11.7,0.368,0.3,1.1,0.273,0.0,0.0,0.0,3.1,0.8,4.2,10.0,1.7,0.7,4.8,0
Player_789,17,9.3,13.5,2.5,6.5,0.385,2.8,8.1,0.346,1.2,1.5,0.8,3.8,6.7,10.6,2.0,1.3,2.6,4.8,0
Player_790,13,29.0,18.5,3.3,7.4,0.446,1.3,3.3,0.394,0.2,0.3,0.667,2.9,4.9,7.8,5.2,0.8,2.2,4.7,0
Player_791,25,32.0,5.2,0.9,2.3,0.391,0.0,0.0,0.0,2.3,3.2,0.719,3.5,3.2,6.7,3.5,2.3,2.2,4.1,0
Player_792,68,12.0,20.4,5.0,11.9,0.42,1.3,3.6,0.361,6.4,9.3,0.688,2.6,7.2,10.1,,1.6,3.0,3.5,1
Player_793,10,21.7,5.8,1.3,3.0,0.433,0.1,0.3,0.333,0.7,1.1,0.636,1.6,1.0,2.8,2.3,0.2,2.4,4.3,0
Player_794,67,32.7,21.0,3.6,7.2,0.5,1.6,4.1,0.39,4.2,6.5,0.646,1.7,7.9,10.0,0.5,1.1,2.5,3.1,0
Player_795,18,29.2,7.3,1.5,3.4,0.441,1.0,3.7,0.27,3.2,4.0,0.8,0.3,5.1,5.6,5.7,2.7,2.9,0.8,0
Player_796,34,22.9,4.0,0.8,1.6,0.5,1.4,3.0,0.467,6.6,10.4,0.635,0.1,1.9,2.2,3.4,2.3,0.5,2.1,0
Player_797,8,24.5,5.4,1.0,2.7,0.37,1.8,6.0,0.3,0.9,1.0,0.9,2.8,5.6,8.6,1.8,1.0,1.5,4.9,1
Player_798,40,21.8,0.6,0.1,0.2,0.5,2.6,6.1,0.426,1.5,1.9,0.789,1.8,6.2,8.3,3.2,2.8,1.7,1.9,0
Player_799,42,14.8,21.7,3.7,10.2,0.363,2.0,5.4,0.37,0.2,0.3,0.667,2.2,3.7,6.1,0.5,0.2,1.0,4.4,0
Player_800,41,23.6,22.1,3.7,8.6,0.43,1.3,2.8,0.464,3.0,3.7,0.811,2.2,7.0,9.7,9.5,2.9,2.5,0.6,1
Player_801,6,27.7,15.7,2.9,7.1,0.408,2.5,6.3,0.397,1.9,2.3,0.826,1.1,1.6,3.2,5.8,0.7,2.3,1.8,1
Player_802,52,33.8,,1.2,2.8,0.429,2.7,9.5,0.284,6.1,7.6,0.803,1.9,2.6,4.9,8.1,0.0,2.2,1.9,0
Player_803,26,26.0,3.0,0.5,1.0,0.5,0.4,1.5,0.267,4.2,5.9,0.712,1.9,1.2,3.6,4.2,1.3,3.0,0.4,0
Player_804,64,30.1,1.1,0.3,0.7,0.429,1.6,3.9,0.41,4.3,5.7,0.754,1.6,2.1,3.9,9.0,1.1,0.8,0.8,0
Player_805,59,10.3,5.4,1.2,2.3,0.522,0.9,2.6,0.346,3.7,5.4,0.685,3.3,2.3,5.9,4.8,1.6,2.2,1.1,0
Player_806,56,20.2,26.8,4.6,11.1,0.414,0.1,0.3,0.333,0.6,0.9,0.667,1.8,7.4,9.6,5.7,2.4,1.7,4.2,0
Player_807,59,5.3,7.6,1.7,3.8,0.447,2.0,7.5,0.267,3.1,4.5,0.689,2.4,1.1,3.8,4.9,2.5,0.9,0.5,0
Player_808,70,13.1,11.0,2.5,6.4,0.391,2.6,9.2,0.283,7.0,8.4,0.833,3.6,3.7,7.7,7.3,1.2,0.5,1.6,1
Player_809,33,29.0,3.6,0.8,1.6,0.5,0.5,1.5,0.333,5.8,9.1,0.637,3.5,4.5,8.4,5.7,1.3,2.7,0.2,0
Player_810,53,37.7,7.1,1.2,2.4,0.5,2.4,8.0,0.3,6.3,7.8,0.808,3.6,7.2,11.3,2.7,0.4,1.8,3.5,0
Player_811,22,8.3,15.8,3.2,7.1,0.451,2.6,9.6,0.271,5.8,6.8,0.853,1.1,8.0,9.3,1.5,0.1,2.5,3.2,0
Player_812,21,18.2,18.4,3.4,9.3,0.366,2.7,5.5,0.491,0.7,0.8,0.875,0.1,6.2,6.7,6.1,1.9,1.6,3.3,1
Player_813,70,31.4,7.7,1.7,4.3,0.395,0.8,2.2,0.364,1.6,2.2,0.727,1.0,7.8,9.1,4.9,0.2,0.7,2.0,0
Player_814,70,11.7,2.2,0.4,0.9,0.444,2.7,10.3,0.262,0.0,0.0,0.0,1.1,6.4,7.8,1.0,2.2,1.0,1.2,0
Player_815,4,23.3,12.0,2.2,5.1,0.431,1.0,3.5,0.286,2.1,2.5,0.84,3.6,7.7,11.5,4.0,1.6,1.1,3.7,1
Player_816,75,29.2,7.4,1.6,3.0,0.533,1.7,5.2,0.327,0.8,1.0,0.8,2.6,5.8,8.8,5.1,0.6,2.9,4.1,0
Player_817,62,25.3,7.0,1.5,4.2,0.357,0.2,0.6,0.333,3.3,4.1,0.805,0.3,1.1,1.9,8.3,1.6,0.0,0.9,0
Player_818,62,11.2,28.8,6.5,16.0,0.406,0.1,0.3,0.333,4.7,6.6,0.712,0.5,3.5,4.1,0.8,0.5,3.0,2.5,1
Player_819,24,16.7,18.7,3.1,6.5,0.477,2.2,6.7,0.328,6.1,9.2,0.663,0.6,5.3,6.2,3.5,1.3,2.9,1.4,0
Player_820,55,30.9,16.9,3.2,7.6,0.421,1.3,4.3,0.302,5.2,7.7,0.675,2.5,3.1,5.8,8.2,2.4,3.0,1.0,1
Player_821,9,23.3,12.8,2.2,4.2,0.524,0.8,2.3,0.348,6.6,8.1,0.815,2.9,2.6,6.0,6.5,1.4,1.4,3.7,0
Player_822,3,5.2,13.2,2.9,8.0,0.362,0.6,2.1,0.286,0.4,0.5,0.8,3.4,4.8,8.4,2.9,0.4,2.9,2.8,1
Player_823,31,30.1,16.5,3.0,5.9,0.508,2.0,7.4,0.27,0.1,0.2,0.5,3.8,7.5,11.4,8.5,2.2,1.2,1.2,1
Player_824,40,6.2,21.0,3.8,9.3,0.409,0.0,0.0,0.0,4.6,5.1,0.902,0.8,0.8,1.8,4.9,0.6,0.1,1.7,0
Player_825,36,29.6,21.2,3.9,8.0,0.488,2.4,7.0,0.343,2.0,3.1,0.645,1.2,6.3,7.8,5.0,2.2,0.7,4.8,1
Player_826,24,11.7,5.6,0.9,2.3,0.391,0.2,0.6,0.333,1.8,2.2,0.818,1.0,5.9,6.9,9.8,1.4,2.8,4.3,0
Player_827,6,36.6,15.3,3.2,8.2,0.39,0.6,2.0,0.3,2.3,3.6,0.639,1.4,7.7,9.4,9.5,1.4,0.0,4.4,0
Player_828,66,17.1,12.7,3.0,7.4,0.405,1.2,3.0,0.4,1.9,2.4,0.792,3.7,7.5,11.7,,2.6,1.6,2.4,0
Player_829,75,15.8,26.2,4.9,11.8,0.415,1.5,4.9,0.306,3.6,4.8,0.75,2.3,6.2,8.9,1.4,2.1,0.2,3.2,1
Player_830,4,9.9,19.1,3.5,9.4,0.372,1.1,4.1,0.268,3.1,4.5,0.689,3.0,4.4,7.4,3.3,0.1,0.9,2.0,0
Player_831,79,15.1,16.2,3.1,5.8,0.534,1.0,2.8,0.357,3.6,5.0,0.72,2.0,2.0,4.5,0.3,0.9,0.3,0.6,0
Player_832,6,33.9,3.9,0.9,1.9,0.474,2.9,11.1,0.261,4.7,5.9,0.797,0.1,4.6,5.0,0.2,2.6,2.6,2.1,0
Player_833,51,37.9,18.4,3.7,7.6,0.487,1.9,7.6,0.25,2.7,3.7,0.73,0.3,6.2,6.6,4.0,0.1,1.8,3.1,1
Player_834,62,17.2,4.0,0.9,2.5,0.36,0.1,0.2,0.5,1.8,2.6,0.692,2.2,7.2,9.4,9.4,1.6,2.7,1.6,1
Player_835,57,19.8,10.4,2.1,4.6,0.457,1.3,3.2,0.406,1.2,1.3,0.923,2.9,6.4,9.4,8.7,2.2,2.1,4.3,1
Player_836,66,28.8,4.7,0.9,2.3,0.391,2.6,10.1,0.257,2.4,2.7,0.889,0.9,2.0,3.3,5.1,1.9,2.9,0.9,0
Player_837,79,34.2,20.9,3.8,9.4,0.404,0.9,3.5,0.257,5.2,6.9,0.754,2.9,5.0,7.9,5.7,2.3,1.5,2.0,0
Player_838,75,24.6,6.6,1.5,3.0,0.5,0.3,0.7,0.429,5.3,6.2,0.855,3.2,3.0,6.3,0.1,2.2,1.9,0.8,0
Player_839,8,17.9,12.1,2.5,5.1,0.49,2.3,4.7,0.489,4.7,6.7,0.701,1.6,0.6,2.6,2.2,2.1,1.7,2.1,0
Player_840,26,18.6,26.9,5.9,12.3,0.48,1.8,4.2,0.429,1.6,1.9,0.842,3.0,2.0,5.3,0.2,2.5,1.5,0.4,1
Player_841,51,28.0,6.5,1.5,3.3,0.455,1.7,6.8,0.25,4.1,5.4,0.759,1.6,1.3,3.3,7.5,1.9,2.5,1.5,0
Player_842,45,5.1,15.5,2.8,5.7,0.491,0.2,0.5,0.4,4.0,4.8,0.833,2.7,6.8,9.9,1.5,1.2,1.9,2.1,1
Player_843,44,25.4,12.9,2.2,4.0,0.55,0.4,1.2,0.333,3.4,4.7,0.723,3.1,2.4,5.5,8.7,1.4,2.4,2.5,1
Player_844,5,16.7,1.0,0.2,0.5,0.4,1.9,7.0,0.271,3.8,4.4,0.864,4.0,2.6,7.0,6.4,2.2,2.4,2.8,0
Player_845,70,31.2,23.9,4.3,11.9,0.361,0.6,1.2,0.5,3.4,3.8,0.895,1.4,7.7,9.2,2.3,2.6,0.6,1.5,1
Player_846,26,8.1,2.5,0.4,0.9,0.444,1.5,4.8,0.312,4.0,4.5,0.889,1.6,3.3,5.2,1.6,0.8,2.0,2.7,1
Player_847,68,24.4,14.5,2.5,5.3,0.472,1.6,4.1,0.39,5.0,7.9,0.633,0.7,0.6,1.6,6.3,1.0,0.6,2.6,0
Player_848,19,20.9,17.0,3.9,7.0,0.557,0.9,3.4,0.265,0.8,0.9,0.889,0.8,2.6,3.5,9.0,2.8,1.7,1.7,1
Player_849,20,26.2,19.0,3.2,7.9,0.405,2.8,7.2,0.389,5.2,7.6,0.684,2.8,1.4,4.7,7.2,1.7,2.0,4.2,0
Player_850,12,7.1,20.8,4.4,11.6,0.379,2.5,8.4,0.298,1.0,1.1,0.909,3.7,1.3,5.2,3.5,0.5,3.0,2.8,0
Player_851,47,24.1,8.0,1.7,3.3,0.515,2.2,7.4,0.297,0.5,0.6,0.833,1.6,1.1,2.7,5.9,2.0,0.1,1.8,1
Player_852,1,23.5,0.8,0.2,0.4,0.5,0.2,0.5,0.4,6.8,9.2,0.739,0.7,4.9,6.1,3.1,3.0,0.3,4.7,0
Player_853,14,23.5,21.8,4.4,11.4,0.386,0.3,0.6,0.5,6.7,8.9,0.753,1.1,1.9,3.3,10.0,2.5,0.2,4.3,1
Player_854,64,24.9,16.3,3.9,9.4,0.415,1.5,4.2,0.357,0.4,0.6,0.667,1.8,3.2,5.3,7.5,2.2,1.2,4.9,0
Player_855,38,27.3,25.2,5.6,10.3,0.544,0.5,1.3,0.385,3.1,4.9,0.633,1.2,7.0,8.5,6.1,0.6,2.5,3.5,0
Player_856,37,31.6,24.7,5.3,12.8,0.414,2.9,10.5,0.276,1.3,1.9,0.684,0.9,3.7,5.0,,2.6,2.5,2.0,1
Player_857,11,13.9,25.4,4.5,9.5,0.474,0.5,1.8,0.278,3.4,4.8,0.708,2.9,7.4,10.3,6.2,1.6,2.2,1.5,1
Player_858,77,32.2,14.8,2.6,5.6,0.464,1.5,4.4,0.341,5.8,7.7,0.753,0.0,4.2,4.3,,2.7,2.7,3.4,1
